policy,n_jobs_completed,avg_jct_min,p95_jct_min,makespan_min,mean_gpu_utilization,fragmentation_rate,backfill_admissions,n_hosts,boot_rep
Oracle_SRPT,656,140.9855792682927,645.75,10115.0,0.28524026404679514,0.0031234983181162904,29,120,62
Oracle_SRPT,656,133.95509146341465,397.0,10115.0,0.26418111200362493,0.017135862913096694,0,120,63
Oracle_SRPT,656,108.38672256097561,310.0,10115.0,0.16408236735870824,0.0012009607686148918,5,120,64
Oracle_SRPT,656,236.99483231707316,1323.5,9047.0,0.5874387250838217,0.01837865055387714,177,120,65
Oracle_SRPT,656,113.20984756097562,406.0,10115.0,0.18317569307134612,0.017288444040036398,8,120,66
Oracle_SRPT,656,108.76009146341462,291.0,10115.0,0.16580390303180095,0.00500595947556615,0,120,67
Oracle_SRPT,656,108.02868902439026,394.75,5657.0,0.14970231939779624,0.0052415679124886054,1,120,68
Oracle_SRPT,656,152.98263719512195,854.0,10115.0,0.19963232307628936,0.010342598577892695,19,120,69
Oracle_SRPT,656,122.43256097560977,393.0,6257.0,0.31904229762665814,0.0031135012737050667,18,120,70
Oracle_SRPT,656,137.52849085365855,629.0,10115.0,0.3251797855907069,0.008414409676571128,30,120,71
Oracle_SRPT,656,139.3136280487805,541.75,10115.0,0.2577318658345691,0.004163605192260593,11,120,72
Oracle_SRPT,656,127.20527439024391,594.5,10115.0,0.25711269566650197,0.008203445447087777,15,120,73
Oracle_SRPT,656,164.36717987804877,651.0,10115.0,0.2867289164195091,0.003898635477582846,37,120,74
Oracle_SRPT,656,116.39105182926829,380.5,10115.0,0.21973059503213047,0.0047748976807639835,3,120,75
Oracle_SRPT,656,131.47059451219513,650.25,10115.0,0.17852364990113687,0.006236507555768769,3,120,76
Oracle_SRPT,656,140.33182926829267,602.5,10115.0,0.2911990237271378,0.006239081607187422,9,120,77
Oracle_SRPT,656,92.38196646341464,397.0,5657.0,0.1652932520918037,0.006826741996233522,8,120,78
Oracle_SRPT,656,104.01172256097561,602.5,5657.0,0.21077496722349878,0.010452961672473868,0,120,79
Oracle_SRPT,656,125.56207317073171,608.0,6257.0,0.4462817810718662,0.0030128731854286495,132,120,80
Oracle_SRPT,656,132.5636737804878,355.0,10115.0,0.3104761513428901,0.005316172355903749,8,120,81
Oracle_SRPT,656,150.35004573170733,650.0,10115.0,0.3092568164030318,0.0015011258443832875,185,120,82
Oracle_SRPT,656,142.2460213414634,700.0,6257.0,0.2753809117122156,0.004766839378238342,26,120,83
Oracle_SRPT,656,102.45375,357.0,9047.0,0.2064083605062452,0.006113092205807438,5,120,84
Oracle_SRPT,656,122.10298780487804,433.25,10115.0,0.2267337432031636,0.003066761028544468,5,120,85
Oracle_SRPT,656,117.54091463414633,355.0,6257.0,0.24853364565020514,0.0028328611898017,2,120,86
Oracle_SRPT,656,152.44153963414632,852.0,9047.0,0.283132855965145,0.004060186290900406,9,120,87
Oracle_SRPT,656,169.7935365853659,777.75,10115.0,0.22051625267754157,0.002504382669671926,16,120,88
Oracle_SRPT,656,127.30431402439025,373.5,9047.0,0.32681795415607384,0.0028922631959508315,0,120,89
Oracle_SRPT,656,152.4779573170732,650.0,10115.0,0.26859636266271225,0.019612773447322103,16,120,90
Oracle_SRPT,656,164.78585365853658,865.0,9047.0,0.36303910366235564,0.003929727230698105,22,120,91
Oracle_SRPT,656,155.81810975609756,830.75,6257.0,0.3736314943929467,0.006310807257428346,26,120,92
Oracle_SRPT,656,132.94158536585365,644.0,10115.0,0.22143326948426414,0.01753958587088916,11,120,93
Oracle_SRPT,656,173.03451219512198,865.0,9047.0,0.42531389779300677,0.005353817504655494,154,120,94
Oracle_SRPT,656,160.84524390243905,865.0,10115.0,0.3464312304333497,0.0027465667915106116,11,120,95
Oracle_SRPT,656,95.39003048780488,307.0,6257.0,0.23847880373981126,0.0045993706124425075,0,120,96
Oracle_SRPT,656,202.87108231707316,1044.25,10115.0,0.38977777537485586,0.0017204301075268817,224,120,97
Oracle_SRPT,656,140.73568597560978,713.25,10115.0,0.24304779720711822,0.003028773346794548,138,120,98
